Opportunity ID,Opportunity Name,Store Address,Store City,Store State,Store Zip,DD Deep Link
0063i000007A1tD,Pokeworks (Mongolian Hot Pot) - San Diego (Clairemont Mesa Blvd),4718 Clairemont Mesa Blvd,San Diego,CA,92117,https://www.doordash.com/store/wow-bao-san-diego-1025484/
